tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-66,2025-03-23 12:03:14,A,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-D2D03C06,EMP06,Transporte_06 S.L.,EMP06-U35,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-61,2025-04-16 10:36:47,A,"0,90 €",IVA incluido,Efectivo,PASO-FDAD5516,EMP06,Transporte_06 S.L.,EMP06-U35,"Madrid, Comunidad de",San Rafael – Otero de Herreros,San Rafael,Otero de Herreros
Peaje,Estatal,AP-7,2025-06-25 23:55:00,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-98A66F8A,EMP06,Transporte_06 S.L.,EMP06-U35,Girona,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-06-15 11:20:11,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4AC25233,EMP06,Transporte_06 S.L.,EMP06-U35,ALICANTE,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-61,2025-07-17 00:05:00,A,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-542B8575,EMP06,Transporte_06 S.L.,EMP06-U35,Madrid,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-7,2025-07-10 03:14:13,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F69544B2,EMP06,Transporte_06 S.L.,EMP06-U35,Cataluña,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-7,2025-05-14 05:56:12,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4818CFF9,EMP06,Transporte_06 S.L.,EMP06-U35,CADIZ,784 San Javier (Sur)-Acceso aeropuerto – 790 Los Alcazares (Centro)-Torre Pacheco,784 San Javier (Sur)-Acceso aeropuerto,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-9,2025-05-08 14:09:33,A,"3,00 €",IVA incluido,Tarjeta de empresa,PASO-4FE2F4B8,EMP06,Transporte_06 S.L.,EMP06-U35,PONTEVEDRA,Santiago – Padrón,Santiago,Padrón
Peaje,Estatal,AP-61,2025-04-21 21:51:24,A,"2,95 €",IVA incluido,Efectivo,PASO-1F2C6668,EMP06,Transporte_06 S.L.,EMP06-U36,Madrid,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-04-14 10:03:06,A,"5,50 €",IVA incluido,Efectivo,PASO-40629297,EMP06,Transporte_06 S.L.,EMP06-U36,Barcelona,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-7,2025-06-24 19:17:05,A,"2,75 €",IVA incluido,Efectivo,PASO-5FF0F7B5,EMP06,Transporte_06 S.L.,EMP06-U36,Cataluña,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-24 16:18:01,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3AA3FB35,EMP06,Transporte_06 S.L.,EMP06-U36,Barcelona,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-68,2025-02-07 00:16:53,A,"4,05 €",IVA incluido,Tarjeta de empresa,PASO-CEB8D529,EMP06,Transporte_06 S.L.,EMP06-U36,Aragón,Tudela – Gallur,Tudela,Gallur
Peaje,Estatal,AP-61,2025-02-10 00:11:25,A,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-FBE15719,EMP06,Transporte_06 S.L.,EMP06-U36,Madrid,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-61,2025-07-04 09:50:48,A,"0,70 €",IVA incluido,Tarjeta de empresa,PASO-41554AAB,EMP06,Transporte_06 S.L.,EMP06-U36,Segovia,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-68,2025-03-30 11:26:41,A,"9,20 €",IVA incluido,Tarjeta de empresa,PASO-1493BE21,EMP06,Transporte_06 S.L.,EMP06-U36,LA RIOJA,Tudela – Zaragoza,Tudela,Zaragoza
Peaje,Estatal,AP-68,2025-03-17 09:01:34,A,"3,15 €",IVA incluido,Tarjeta de empresa,PASO-7A3D6FAC,EMP06,Transporte_06 S.L.,EMP06-U36,La Rioja,Calahorra – Alfaro,Calahorra,Alfaro
Peaje,Estatal,AP-7,2025-03-18 12:35:55,A,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-46118788,EMP06,Transporte_06 S.L.,EMP06-U36,Barcelona,770 El Pilar de la Horadada (Norte) – 790 Los Alcazares (Centro)-Torre Pacheco,770 El Pilar de la Horadada (Norte),790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-04-23 22:17:36,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EF28D5D7,EMP06,Transporte_06 S.L.,EMP06-U36,Barcelona,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-61,2025-06-13 21:56:06,A,"0,70 €",IVA incluido,Tarjeta de empresa,PASO-BE985D61,EMP06,Transporte_06 S.L.,EMP06-U36,Madrid,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-68,2025-01-25 00:05:00,A,"11,95 €",IVA incluido,Tarjeta de empresa,PASO-9BE92F1B,EMP06,Transporte_06 S.L.,EMP06-U36,Araba,Ziorraga – Cenicero,Ziorraga,Cenicero
Peaje,Estatal,AP-7,2025-05-20 00:22:03,A,"2,75 €",IVA incluido,Efectivo,PASO-4750A8B9,EMP06,Transporte_06 S.L.,EMP06-U36,Valencia,Acceso de La Zenia – ,Acceso de La Zenia,
Peaje,Estatal,AP-7,2025-03-17 23:02:23,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3296AB40,EMP06,Transporte_06 S.L.,EMP06-U36,Barcelona,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-03-18 04:43:24,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-A08A8343,EMP06,Transporte_06 S.L.,EMP06-U36,Cataluña,763 La Zenia Urbanizaciones – 774 San Pedro del Pinatar (Norte),763 La Zenia Urbanizaciones,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-68,2025-01-04 23:11:10,A,"2,35 €",IVA incluido,Tarjeta de empresa,PASO-5D540165,EMP06,Transporte_06 S.L.,EMP06-U36,País Vasco,Agoncillo – Lodosa,Agoncillo,Lodosa
Peaje,Estatal,AP-7,2025-05-21 20:06:52,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-5F83D981,EMP06,Transporte_06 S.L.,EMP06-U36,Cataluña,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-01-22 08:24:02,A,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8E17E708,EMP06,Transporte_06 S.L.,EMP06-U36,VALENCIA,763 La Zenia Urbanizaciones – 774 San Pedro del Pinatar (Norte),763 La Zenia Urbanizaciones,774 San Pedro del Pinatar (Norte)
